Place_Id,Place_Name,Category,City,Tags
401,Taman Keputran,Taman Hiburan,Surabaya,ntah nama taman taman keputran kait lokasi taman simpang jalan keputran surabaya seberang sungai taman nama taman lintas surabaya uni taman keputran banding taman lampu kerangka tiang manusia gaya pose taman sentuh kreatif inovatif terang indah malam untuk taman representatif pilih tongkrong tenang malam jalur pijat refleksi kaki sedia sana cocok unjung coba obat refleksi kaki sederhana paham jalur refleksi dalam orang pilih sarana usaha sembuh sakit
402,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,food junction grand pakuwon pujasera konsep beda tempat letak area tandes surabaya barat strategis suasana romantis unik mana arah pusat kota butuh 20 menit lokasi heran warga surabaya habis sore tempat
403,Taman Barunawati,Taman Hiburan,Surabaya,taman barunawati lokasi kota surabaya utara taman referensi kunjung recommended warga surabaya warga surabaya layak taman memang libur murah manfaat sendiri rasa unjung pikir tenang ajak anak anggota keluarga dar main playground taman barunawati taman resmi 9 oktober 2019 kondisi nampak indah asri alih perhati lewat jalan perak barat surabaya kunjung taman rogoh kocek peser unjung nikmat pandang fasilitas dalam
404,Kenjeran Park,Taman Hiburan,Surabaya,kenjeran park salah wisata kini surabaya wisata lokasi jalan sukolilo desa sukolilo camat bulak surabaya jawa timur dulunya kenjeran park kumuh awat awat transformasi destinasi wisata modern kini kota surabaya kenjeran park kawasan wisata unjung pilih bawa suka renang unjung unjung atlantis land kenjeran unjung sambang ikonik kenjeran park salah satu pagoda tian ti pagoda tian ti desain inspirasi pagoda tian tan beijing china pagoda tian ti lantai diameter 60 meter 58 meter ikonik patung buddha 4 wajah patung buddha milik tinggi 36 meter tarik unjung sambang klenteng sanggar agung klenteng unjung patung dewi kwan im pasang naga merah emas langsung hadap pantai
405,Surabaya North Quay,Taman Hiburan,Surabaya,surabaya kota tuju wisata belanja tradisional modern ibukota jawa timur bosan wisata belanja surabaya bosan datang surabaya north quay objek wisata surabaya surabaya north quay terminal kapal pesiar mewah sandar sengaja benah wisata warga surabaya asal daerah penasaran nikmat pandang takjub laut lepas kapal pesiar mewah sandar terminal daya tarik utama
406,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,nama kebun bibit kawasan cocok taman kawasan kebun bibit wonorejo bagi 2 taman aktif taman pasif total luas hektare cuaca panas bikin gerah enak dingin kunjung adem mall taman kota surabaya kebun bibit wonorejo pilih unjung manja udara sejuk banyak pohon julang
407,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,taman ekspresi surabaya suguh taman rindang asri taman jalan gentengkali fasilitas tunjang pustaka sisi barat pustaka kelola dinas pustaka arsip kota surabaya milik koleksi buku pustaka lengkap cetak 2009 baru buku bahasa filsafat psikologi agama matematika ilmu alam ilmu sosial keluarga teknologi seni sastra geografis sejarah baca
408,Kebun Binatang Surabaya,Cagar Alam,Surabaya,kebun binatang surabaya kb dialek are kebon binatang suroboyo salah kebun binatang populer indonesia letak surabaya kb kebun binatang lengkap tenggara dalam 981 spesies satwa beda binatang dalam satwa langka indonesia dunia mamalia aves reptilia pisces
409,Rumah Batik,Budaya,Surabaya,rumah batik 2000 lembar batik milik ragam corak aneka aneka batik buat jenis bahan prima primis santio sutra prishmina sarimpit kain batik temu rumah batik sarung batik baju batik celana batik rok batik selendang batik unjung rumah batik surabaya informasi alamat rumah batik rumah batik letak jalan tambak dukuh 1 lurah kapasari camat genteng surabaya batik pajang batik surabaya bangkal sidoarjo sumenep mojokerto ponorogo tuban jombang bojonegoro koleksi milik rumah batik surabaya agam unjung lokasi rumah batik pindah lokasi jalan margorejo no 143 surabaya
410,Ciputra Waterpark,Taman Hiburan,Surabaya,ciputra waterpark surabaya main air waterpark alternatif rekreasi kaum urban kota jakarta surabaya salah kota metropolis indonesia geliat bangun rekreasi keluarga salah satu waterpark tuju wisata keluarga ciputra waterpark surabaya lokasi waterpark boulevard citraland the singapore of surabaya surabaya waterpark diri areal luas 5 hektar tawar agam aktivitas atraksi tarik salah waterpark klaim water attraction besar indonesia
411,Masjid Muhammad Cheng Hoo,Tempat Ibadah,Surabaya,masjid cheng hoo surabaya masjid nuansa muslim tionghoa lokasi jalan gading ketabang genteng surabaya m utara gedung balaikota surabaya masjid diri prakarsa sespuh nasehat urus pit urus yayasan haji muhammad cheng ho indonesia jawa timur tokoh masyarakat tionghoa surabaya bangun masjid awal letak batu 15 oktober 2001 tepat isra nabi muhammad saw bangun laksana 10 maret 2002 resmi 13 oktober masjid cheng ho kenal nama masjid muhammad cheng ho surabaya bangun masjid rupa kelenteng rumah ibadah umat tri dharma gedung letak areal komplek gedung serba pit bina imam tauhid islam jawa timur jalan gading taman makam pahlawan kusuma bangsa surabaya masjid dominasi warna merah hijau kuning ornamen kental nuansa tiongkok pintu masuk rupa bentuk pagoda relief naga patung singa lilin lafaz allah huruf arab puncak pagoda sisi kiri bangun beduk lengkap bangun surabaya palembang masjid nama masjid cheng ho palembang masjid al islam muhammad cheng hoo sriwijaya palembang nama masjid bentuk hormat cheng ho laksamana cina agama islam jalan kawasan asia tenggara cheng ho dagang jalin sahabat sebar agama islam
412,Masjid Nasional Al-Akbar,Tempat Ibadah,Surabaya,masjid nasional al akbar masjid agung surabaya masjid besar indonesia lokasi kota surabaya jawa timur masjid istiqlal jakarta posisi masjid wilayah lurah pagesangan camat jambang surabaya samping jalan tol ciri mudah kubah damping 4 kubah warna biru milik menara tinggi 99 meter masjid nasional surabaya bangun tanggal 4 agustus 1995 gagas wali kota surabaya soenarto soemoprawiro bangun masjid tanda leta batu wakil presiden ri try sutrisno krisis moneter bangun henti 1999 masjid bangun selesai 10 november 2000 masjid resmi presiden ri kh abdurrahman wahid
413,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,museum loka jala crana diri tanggal 19 september 1969 mulyadi isteri panglima angkat laut laksamana moeljadi nama museum akabri laut 1973 tepat tanggal 10 juli 1973 status tingkat museum tni angkat laut tanggal 6 oktober 1979 nama ubah museum tni angkat laut loka jala crana loka jala crana simpan abadi saji alat sarana tni angkat laut museum koleksi alat tempur angkat laut samping koleksi planetarium astronavigasi museum suguh selamat objek sejarah milik pakai tni angkat laut zaman revolusi fisik jenis meriam kapal perang pesawat helikopter artileri medan replica kri dewaruci benda sejarah meriam kapal hrms de zeven provencien
414,Jembatan Merah,Budaya,Surabaya,jembatan merah salah monumen sejarah surabaya jawa timur biar jembatan jembatan salah judul lagu cipta gesang zaman voc nilai sarana hubung vital lewat kalimas gedung karesidenan surabaya bekas jembatan merah daerah niaga kembang akibat janji paku buwono ii mataram voc 11 november janji daerah pantai utara surabaya serah kuasa voc surabaya sepenuh kuasa belanda posisi pusat niaga jembatan ekonomi salah satu plaza jembatan fisik pagar bata sungai ubah kayu besi kondisi jembatan hubung jalan rajawali jalan kembang jepun sisi utara surabaya persis jembatan beda warna merah
415,Museum De Javasche Bank,Budaya,Surabaya,museum bank indonesia bahasa indonesia museum bank indonesia museum bank letak surabaya indonesia resmi diri bank indonesia buka 27 januari 2012 restorasi museum tempat gedung dulunya nama de javasche bank bank sentral hindia belanda merdeka indonesia gedung fungsi kantor cabang bank indonesia surabaya museum tutup senin libur nasional biaya masuk
416,Keraton Surabaya,Budaya,Surabaya,kawasan juluk kampung keraton gang gang ukur sempit lebar 2 3 meter saking sempit kendara sepeda motor terkadang turun kendara jalan kaki jalan 200 meter sisa tinggal keraton surabaya sisa bangun tinggal kolonial belanda kampung keraton salah kawasan dagang ramai surabaya utama jalan kramat gantung butuh rumah tangga jual jalan
417,Klenteng Sanggar Agung,Budaya,Surabaya,kelenteng sanggar agung klenteng hong san tang klenteng kota surabaya alamat jalan sukolilo nomor 100 pantai ria kenjeran surabaya kuil ibadah peluk tridharma tuju wisata wisatawan klenteng buka khas klenteng patung kwan im 20 meter letak tepi laut klenteng sembah nan hai guan shi yin pu sa bodhisatwa kwan im laut selatan patung bangun karyawan sanggar agung sosok wanita jubah putih jalan air tutup klenteng malam tampak percaya tampak kwan im ikon sanggar agung patung phra phrom raksasa lap emas
418,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,museum puluh november surabaya salah museum letak kota surabaya bangun museum bangun tuju ajar dalam peristiwa tempur puluh november 1945 museum puluh november alamat jalan pahlawan surabaya
419,Monumen Tugu Pahlawan,Budaya,Surabaya,tugu pahlawan bahasa indonesia tugu pahlawan monumen surabaya indonesia lambang utama kota dedikasi tewas tempur surabaya 10 november museum 10 november letak monumen monumen milik meter bentuk lingga bangun ingat peristiwa 10 november 1945 tempur surabaya 10 november ingat peristiwa 1945 pahlawan tewas perang merdeka leta batu pimpin soekarno presiden indonesia damping walikota surabaya doel arnowo 10 november resmi tahun soekarno 10 november 1952 saksi walikota surabaya moestadjab soemowidigdo museum 10 november bangun makna tugu pahlawan bangun 2 lantai pamer melambang semangat juang masyarakat surabaya auditorium lantai museum isi reproduksi dokumenter diorama saji delapan peristiwa bentrok 10 november 1945
420,Surabaya Museum (Gedung Siola),Budaya,Surabaya,museum surabaya siola jelma destinasi wisata sejarah unik tarik kunjung suguh cerita lampau tampil bentuk museum surabaya siola incar buru foto unjung museum surabaya siola bayar tiket masuk alias gratis masuk dalam museum surabaya siola buka kalang dewasa manjajal museum surabaya jadi destinasi wisata pekan salah ajar sejarah kota pahlawan ilmu tahu manfaat
421,Museum Kesehatan Dr. Adhyatma,Budaya,Surabaya,museum sehat adhyatma mph museum sehat rintis perintah indonesia departemen sehat tanggal 16 desember museum sehat puslitbang layan tehnologi sehat puslitbang yantekkes resmi menteri sehat tanggal 14 september 2004 nama museum sehat adhyatma sehat adhyatma mph lokasi jl indrapura 17 surabaya jawa timur
422,Monumen Jalesveva Jayamahe,Budaya,Surabaya,monumen jalesveva jayamahe monjaya monumen letak kota surabaya jawa timur monumen gambar sosok perwira tni angkat laut busana pakai dinas upacara pdu lengkap pedang hormat terawang arah laut serasa tantang gelombang badai laut lihat angkat laut indonesia jaya patung diri bangun tinggi capai meter monumen jalesveva jayamahe gambar generasi terus bangsa optimis capai bangsa jalesveva jayamahe sesuai motto angkat laut jalesveva jayamahe laut jaya monumen bangun 1993 pimpin kepala staf tni angkat laut maritim indonesia lanjut laksamana tni muhamad arifin rancang i nyoman nuarta monumen bangun fungsi mercusuar laut
423,Patung Sura dan Buaya,Budaya,Surabaya,patung sura baya jawa patung suro lan boyo patung lambang kota surabaya patung kebun binatang surabaya patung hewan inspirasi nama kota surabaya ikan sura hiu baya buaya
424,Pantai Ria Kenjeran,Bahari,Surabaya,obyek wisata pantai ria kenjeran surabaya salah destinasi wisata ujung kota surabaya pantai salah wisata andal kota surabaya ramai unjung lokasi pantai ria kenjeran letak camat kenjeran timur surabaya propinsi jawa timur kawasan pantai ria kenjeran kenal wahana rekreasi keluarga warga kenjeran pantai juluk kenpark dekat jembatan suramadu pantai kenjeran manfaat masyarakat lepas penat rutinitas wisatawan wisata pantai pantai letak pusat kota surabaya buka 24 jam khawatir kunjung pantai milik fasilitas lengkap arena main anak kya kya seaside pagoda tuan ti jembatan kayu gazebo santa foto waterpark area main anak pantai sewa perahu naik unjung nikmat indah pantai ria kenjeran area pesisir laut tarif rp
425,Waterpark Kenjeran Surabaya,Taman Hiburan,Surabaya,waterpark kenjeran surabaya wisata keluarga main air olahraga renang wahana tarik keluarga lokasi kawasan wisata pantai kenjeran atlantis land kenjeran suasana pohon area kolam renang kesan teduh kolam bangun bentuk istana negeri dongeng hias khas buku cerita anak
426,Balai Kota Surabaya,Budaya,Surabaya,surabaya resort gemeente haminte resmi diri tanggal 1 april surabaya karesidenan perintah haminte jalan dewan haminte tuai asisten residen kepala 1916 angkat wali kota surabaya meyroos tugas wali kota dijkerman pilih rencana bangun gedung balai kota utama balai kota taman surya daerah ketabang bangun 1923 tempat arsitek citroen laksana hollandsche beton mij biaya lengkap habis dana 1000 gedung utama 102 m lebar 19 konstruksi pancang beton tulang tanam isi bata semen atap buat rangka besi tutup sirap atap ganti republik indonesia diproklamirkan lantik radjamin nasution wali kota kota surabaya dasar penpres 1959 no 16 tetap wali kota kepala daerah kota surabaya 1965 kotapraja surabaya resmi kotamadya
427,Patung Buddha Empat Rupa,Budaya,Surabaya,letak sudut pantai ria kenjeran patung buddha rupa nongkrong kumpul bangun 2003 lahan hektare ukur meter buat habis rp 4 milyar buat patung megah lapis emas murni impor langsung thailand bangun keliling 4 pilar pilar hijau pilar emas wajah patung gambar sifat buddha asih murah hati adil meditasi patung buddha kunjung patung gajah keliling patung buddha tarik patung anggap muri patung tinggi indonesia
428,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,monumen bambu runcing ikon pariwisata surabaya hubung situs sejarah juang bangsa monumen 5 pilar milik bentuk bambu runcing sayang estimasi pilar air alir bambu runcing layak air mancur monumen keliling taman penuh agam tanam hias monumen bambu runcing letak jantung kota surabaya ramai lintas jalan panglima sudirman unjung surabaya langsung nali ada monumen lintas monumen kebun binatang surabaya tunjung plaza surabaya plaza tugu pahlawan surabaya
429,House of Sampoerna,Budaya,Surabaya,house of sampoerna museum tembakau markas sampoerna letak surabaya gaya arsitektur bangun utama pengaruh gaya kolonial belanda bangun 1862 situs sejarah pakai panti asuh urus belanda beli 1932 liem seeng diri tuju pakai fasilitas produksi rokok sampoerna
430,Atlantis Land Surabaya,Taman Hiburan,Surabaya,resmi desember 2017 atlantis land kenjeran surabaya sukses unjung taman wisata air taman air besar kota surabaya lokasi letak wilayah kenjeran park familiar ken park tepat jalan pantai ria kenjeran sukolilo bulak surabaya jawa timur taman wisata air milik luas 15 hektar desain asli milik arsitek australia tema ambil taman wisata air istana laut tema gerbang masuk atlantis land kenjeran surabaya milik dinding bangun utama warna biru dinding utama hias rupa ombak warna putih atap warna kuning cokelat julang istana sisi bangun utama bangun dinding cokelat ornamen bahan kayu bangun kesan kapal pesiar rampung patung neptunus warna kuning hias salah sudut tembok taman dekorasi atlantis land kenjeran suasana kastil
